date,machine,Shaft Speed of Motor (RPM),point,BPFO (Y9),BPFI (Y10),FTF (Y11),BSF (Y12),Severity of bearing defect (Y13),RMS,Peak,Kurtosis,Skewness,Crest_Factor
4/22/2025,P-2113B,2978,P1H,1,3,1,1,3,304.74503935189733,799.8,3.2740762311159166,1.3313707301472428,2.6244889882405906
4/22/2025,P-2113B,2978,P1V,1,3,1,1,3,0.40246997145725627,1.833,3.3570516606664698,-0.018512927558843296,4.55437704672253
4/22/2025,P-2113B,2978,P1A,1,3,1,1,3,285.6445262012228,799.8,3.3231804971685825,1.3381205510837935,2.7999836392333997
4/22/2025,P-2113B,2978,P2H,1,3,1,1,3,323.2628878595764,799.8,2.750134485598963,1.1228210752383354,2.4741472963250537
4/22/2025,P-2113B,2978,P2V,1,3,1,1,3,377.2884417599409,799.8,1.8861762313577686,0.6194107950717657,2.1198635088558913
4/22/2025,P-2113B,2978,P2A,1,3,1,1,3,402.29144630923275,799.8,1.7046716700382665,0.39577422791732114,1.9881108766732538
12/17/2024,P-2113B,2978,M1H,1,1,1,1,1,302.47082786090493,799.8,3.342732638366731,1.3559944336650929,2.6442219425134055
12/17/2024,P-2113B,2978,M1V,1,1,1,1,1,0.6364303790539956,1.904,2.345917436557216,0.06033368322181696,2.9916862278481244
12/17/2024,P-2113B,2978,M1A,1,1,1,1,1,0.1609385407202394,0.429,2.165314832608403,-0.10275111281067013,2.665613830472924
12/17/2024,P-2113B,2978,M2H,3,1,1,1,3,0.6369238730481013,1.626,1.9203209419484966,0.03847575404116905,2.5528953597209605
12/17/2024,P-2113B,2978,M2V,3,1,1,1,3,0.9217892485753251,3.263,2.858955931326188,0.13522619995597895,3.5398546956835766
12/17/2024,P-2113B,2978,M2A,3,1,1,1,3,252.20970516579357,799.8,5.463023362093295,1.9649434126990009,3.1711705918463378
12/17/2024,P-2113B,2978,P1H,1,3,1,1,3,308.10656368939743,799.8,3.1759538247609855,1.2953096424217405,2.595855117212885
12/17/2024,P-2113B,2978,P1V,1,3,1,1,3,0.36003392966532183,1.377,3.3411023573917196,-0.0355405125156589,3.8246395312797974
12/17/2024,P-2113B,2978,P1A,1,3,1,1,3,389.74584522101753,791.0,1.7363106584976238,0.38408358083022853,2.029527728644391
12/17/2024,P-2113B,2978,P2H,1,3,1,1,3,0.17939352065753728,0.779,3.4856624196409856,-0.1754721510957775,4.3424087845798685
12/17/2024,P-2113B,2978,P2V,1,3,1,1,3,366.7464049185367,799.8,2.005108470682639,0.7163585798859314,2.1807984734783017
12/17/2024,P-2113B,2978,P2A,1,3,1,1,3,302.46103468924133,749.4,2.7966384006864042,1.1463307731856929,2.47767452349675
4/22/2025,P-2309B,2900,M1H,3,1,1,1,3,304.9725186963158,764.1,2.8837614054142735,1.1814814134297391,2.5054716512371145
4/22/2025,P-2309B,2900,M1V,3,1,1,1,3,0.45004835121913134,0.992,1.7924239350915592,-0.09426351656412711,2.2042076086109
4/22/2025,P-2309B,2900,M1A,3,1,1,1,3,0.26644026472274673,0.569,1.7116293105232754,-0.056613833211838806,2.135563108646855
4/22/2025,P-2309B,2900,M2H,2,1,1,1,2,233.66488247409328,799.8,4.769149824171936,1.780301373769103,3.4228506720032046
4/22/2025,P-2309B,2900,M2V,2,1,1,1,2,0.27613575652695693,0.671,1.8687621270217238,0.10389370462828655,2.429964190220674
4/22/2025,P-2309B,2900,P1H,1,1,1,1,1,206.99317360001228,799.8,8.973259094568283,2.6799292217816215,3.863895538630229
4/22/2025,P-2309B,2900,P1V,1,1,1,1,1,229.2218982119087,712.9,5.247317851463132,1.915295657838698,3.110086800437127
4/22/2025,P-2309B,2900,P1A,1,1,1,1,1,355.51700347265233,799.8,1.993124044744171,0.7071081332890823,2.2496814278575665
4/22/2025,P-2309B,2900,P2H,1,1,1,1,1,387.2282482304035,799.8,1.7954845437114824,0.5270217022514653,2.065448488469037
4/22/2025,P-2309B,2900,P2V,1,1,1,1,1,414.24221845046327,799.8,1.6972606249628925,0.24593257159690782,1.930754433943925
4/22/2025,P-2309B,2900,P2A,1,1,1,1,1,417.7564087287972,799.0,1.6713396863794483,0.23300222058847012,1.9125978280771314
8/16/2024,P-2309B,2900,M1H,3,1,1,1,3,322.26852186616054,730.7,2.192351156326786,0.8473350546469897,2.2673638609465643
8/16/2024,P-2309B,2900,M1V,3,1,1,1,3,0.3682045064655551,0.883,2.054163031512677,-0.03423510969797244,2.3981238265550755
8/16/2024,P-2309B,2900,M1A,2,1,1,1,2,0.12703185107099493,0.429,2.623218569342821,0.47408798538862496,3.3771057918398952
8/16/2024,P-2309B,2900,M2H,2,1,1,1,2,456.97213568629667,799.8,1.7844202968587672,0.00648695294361527,1.7502161237880127
8/16/2024,P-2309B,2900,M2V,2,1,1,1,2,320.71373995937336,751.0,2.2736412126840406,0.8874864530017159,2.3416520916601
8/16/2024,P-2309B,2900,M2A,2,1,1,1,2,280.8319229291093,799.8,3.76245523386574,1.494044915462814,2.847966825345188
8/16/2024,P-2309B,2900,P1H,1,1,1,1,1,246.63318379351853,727.9,4.551081393996546,1.7327181444324153,2.951346565794643
8/16/2024,P-2309B,2900,P1V,1,1,1,1,1,356.1054990880594,799.8,1.9609865226149228,0.6587711607466609,2.2459636316995537
8/16/2024,P-2309B,2900,P1A,1,1,1,1,1,272.5872532592975,799.8,4.314324601078015,1.6639852814618525,2.934106384054553
8/16/2024,P-2309B,2900,P2H,1,1,1,1,1,326.8730582190848,799.8,2.521619377262548,1.0191759618844756,2.4468214185579606
8/16/2024,P-2309B,2900,P2V,1,1,1,1,1,282.34823561808037,799.8,3.6499459435841377,1.446039664588915,2.8326722079533484
8/16/2024,P-2309B,2900,P2A,1,1,1,1,1,389.86703439129684,793.2,1.7344408251987766,0.40185682164877445,2.0345398046757937
5/8/2025,P-2316A,1474,M1H,1,1,1,1,1,912.0229371247332,1599.8,1.7801013114633897,0.009146841796239579,1.7541225498599524
5/8/2025,P-2316A,1474,M1V,1,1,1,1,1,158.10393474237273,1599.8,73.40148065908203,8.23958795435336,10.11866025097252
5/8/2025,P-2316A,1474,M2H,1,1,1,1,1,590.9711089665753,1599.8,3.4399925104093474,1.3852617937130676,2.707069729343542
5/8/2025,P-2316A,1474,M2V,1,1,1,1,1,626.9678059404334,1538.1,2.5450217808115054,1.016617943182544,2.453236012163168
5/8/2025,P-2316A,1474,M2A,1,1,1,1,1,815.2068829802298,1599.8,1.6966875013316913,0.327640536424837,1.9624466296843055
5/8/2025,P-2316A,1474,P1H,1,1,1,1,1,1.2287071724896617,4.723,2.964363745936664,0.0052741421982294015,3.843877618480932
5/8/2025,P-2316A,1474,P1V,1,1,1,1,1,1.2411543158224985,4.83,3.0535801935854527,-0.047575486870492976,3.8915386575433333
5/8/2025,P-2316A,1474,P1A,1,1,1,1,1,1.0497032618795124,4.855,3.22549325935153,0.024846984089030962,4.625116617535356
5/8/2025,P-2316A,1474,P2H,3,2,1,1,3,2.407284352253335,10.52,3.32661307946026,0.03319079737852347,4.370069530902225
5/8/2025,P-2316A,1474,P2V,3,2,1,1,3,5.596226075155296,29.37,3.7945073539918095,-0.022766975034360273,5.248179684946874
5/8/2025,P-2316A,1474,P2A,2,2,1,1,2,1.655316599486676,6.788,3.1744091601942355,0.05988622548550227,4.100726110101839
3/21/2025,P-2316A,1474,M1H,1,1,1,1,1,245.46190207498668,1599.8,23.40081116876495,4.532640669840932,6.517508364745229
3/21/2025,P-2316A,1474,M1V,1,1,1,1,1,0.46341039342243245,1.668,2.8805809716624253,0.055051656371556845,3.599401359303342
3/21/2025,P-2316A,1474,M2H,1,1,1,1,1,614.4541152649822,1549.6,2.9354804694332706,1.20209404791068,2.521913291005851
3/21/2025,P-2316A,1474,M2V,1,1,1,1,1,789.3635557682514,1597.5,1.7348597327295083,0.44079379471854613,2.023782309591461
3/21/2025,P-2316A,1474,M2A,1,1,1,1,1,150.613819534642,1599.8,81.10915097882692,8.669170143707351,10.621867269172052
3/21/2025,P-2316A,1474,P1H,1,1,1,1,1,1.3020961157048627,4.871,2.9647753399586407,-0.0015532092558253443,3.7408912761890742
3/21/2025,P-2316A,1474,P1V,1,1,1,1,1,1.4293806786360335,7.975,3.1959484913175378,0.00861532662915282,5.579339443436462
3/21/2025,P-2316A,1474,P1A,1,1,1,1,1,2.0113871277866746,8.177,3.0412280563384813,-0.005804056945653986,4.065353649248989
3/21/2025,P-2316A,1474,P2H,3,2,1,1,3,2.645468399059025,11.29,3.37426227599245,0.07082913106490543,4.267675245720484
3/21/2025,P-2316A,1474,P2V,3,2,1,1,3,4.208759256365176,19.5,3.9488923994991674,-0.01542796742712499,4.633194443352611
3/21/2025,P-2316A,1474,P2A,2,2,1,1,2,3.75986255141361,13.05,2.8961285300757047,0.017210997036719397,3.4708715602099716
5/7/2025,P-2316B,1474,M1H,1,1,1,1,1,593.3758215083033,1498.2,2.9471716284136518,1.2083628311313683,2.5248753752583353
5/7/2025,P-2316B,1474,M1V,1,1,1,1,1,0.7185924418195515,3.113,3.7560590167462613,0.007542402642039727,4.3320800760408185
5/7/2025,P-2316B,1474,M2H,1,1,1,1,1,0.5079538050251724,1.77,2.5494161956370944,0.004471216059072174,3.484568837735717
5/7/2025,P-2316B,1474,M2V,1,1,1,1,1,0.4996314211100511,1.882,2.908657038080381,-0.040318793637589175,3.766776708755997
5/7/2025,P-2316B,1474,M2A,1,1,1,1,1,0.3448579356294437,1.605,3.3265490324664673,-0.08536274347689897,4.654090378029179
5/7/2025,P-2316B,1474,P1H,1,1,1,1,1,6.171025311502941,25.45,3.546262921464421,0.052326525966144184,4.124112074627304
5/7/2025,P-2316B,1474,P1V,1,1,1,1,1,2.2917830406072133,11.48,3.6269831593071156,0.0006126032080387824,5.009200171477989
5/7/2025,P-2316B,1474,P1A,1,1,1,1,1,2.1051521520817222,8.091,2.784237484850262,-0.02747522686187761,3.8434276553355304
5/7/2025,P-2316B,1474,P2H,4,1,1,1,4,7.291989629602722,27.56,2.703856049812238,0.10218601096747573,3.779489741471493
5/7/2025,P-2316B,1474,P2V,4,1,1,1,4,14.68621787478034,39.61,1.9464903496205004,-0.052330393270667186,2.6970865023063295
5/7/2025,P-2316B,1474,P2A,4,1,1,1,4,6.6973204821256,25.35,2.9731620703006802,-0.09603235468321673,3.7850958555225658
11/17/2025,P-2431A,1450,M1H,1,1,1,1,1,783.7114243537694,1589.3,1.7463113474553025,0.464987865572483,2.0279148046240367
11/17/2025,P-2431A,1450,M1V,1,1,1,1,1,656.1076982040071,1599.8,2.22400485764354,0.8427398172882355,2.438319203355187
11/17/2025,P-2431A,1450,M1A,1,1,1,1,1,602.993517994113,1599.8,2.920933176482697,1.1879300350778315,2.6530965130799613
11/17/2025,P-2431A,1450,M2H,1,1,1,1,1,340.79873817212575,1599.8,14.157480992092726,3.473949190766631,4.694266207030367
11/17/2025,P-2431A,1450,M2V,1,1,1,1,1,725.0092036604552,1599.8,2.0602147401864173,0.7560805173668239,2.2065926776141134
11/17/2025,P-2431A,1450,M2A,1,1,1,1,1,0.2298672823343787,0.858,3.06652775057232,0.04406284973637907,3.73258861063969
11/17/2025,P-2431A,1450,P1H,1,1,1,3,3,2.0788791280073853,10.57,4.77861823787813,0.0031558455521224615,5.084470692690725
11/17/2025,P-2431A,1450,P1V,1,1,1,3,3,1.4134010731335802,5.898,3.4311289806012253,-0.10883889377429258,4.172913203556469
11/17/2025,P-2431A,1450,P1A,1,1,1,3,3,1.0599812130604087,4.416,3.688907953554607,-0.0075300553674640825,4.166111574043842
11/17/2025,P-2431A,1450,P2H,3,3,3,1,3,2.3453375637830987,14.58,3.540884552870404,0.019473024195197197,6.216589127785098
11/17/2025,P-2431A,1450,P2V,3,3,3,1,3,2.7851112053172824,12.56,3.2784334652845954,0.004560776132669251,4.509694254226073
11/17/2025,P-2431A,1450,P2A,3,3,3,1,3,1.876682675875545,8.828,3.4187821499447337,-0.014425888250031691,4.704045128930172
10/15/2025,P-2431A,1450,M1H,1,1,1,1,1,776.7295444197579,1599.8,1.788646269678894,0.5194689237763431,2.059661579108726
10/15/2025,P-2431A,1450,M1V,1,1,1,1,1,421.0200820874781,1493.9,7.337781436134656,2.374196476915377,3.5482868004609878
10/15/2025,P-2431A,1450,M1A,1,1,1,1,1,0.3428213591252169,1.224,2.920106199561154,-0.05681742027919073,3.5703726370005113
10/15/2025,P-2431A,1450,M2H,1,1,1,1,1,437.8389808961066,1599.8,6.445320713616818,2.162377879508894,3.6538546584540206
10/15/2025,P-2431A,1450,M2V,1,1,1,1,1,0.31028419147020425,1.347,3.1555435561390364,0.0005275183400421289,4.341181526579154
10/15/2025,P-2431A,1450,M2A,1,1,1,1,1,683.6199022624472,1550.0,2.2024278644361983,0.8485047315896415,2.267341829677952
10/15/2025,P-2431A,1450,P1H,1,1,1,3,3,1.62403704601409,8.905,4.678942153581375,-0.0058020550139455855,5.4832493026287406
10/15/2025,P-2431A,1450,P1V,1,1,1,3,3,1.600494867049915,7.055,3.524471629274061,-0.037386540584496135,4.408011637678044
10/15/2025,P-2431A,1450,P1A,1,1,1,3,3,0.8761411996636426,4.098,3.365390134861925,-0.008470069511244129,4.677328268061419
10/15/2025,P-2431A,1450,P2H,3,3,3,1,3,2.4779001437374317,11.41,3.44691964200292,0.02481461762028846,4.604705330373091
10/15/2025,P-2431A,1450,P2V,3,3,3,1,3,2.4097430742306307,10.46,3.2074311061930083,-0.00663941372691411,4.340711718131864
10/15/2025,P-2431A,1450,P2A,3,3,3,1,3,2.282928290486404,10.91,3.6096851517871498,-0.03552536653064024,4.778949932621624
9/18/2025,P-2431A,1450,M1H,1,1,1,1,1,0.26001795089258156,1.135,2.946527304965522,-0.0036698768924353143,4.36508324176776
9/18/2025,P-2431A,1450,M1V,1,1,1,1,1,833.6565742384402,1599.8,1.664617438420309,0.27116953336854277,1.9190156347791598
9/18/2025,P-2431A,1450,M1A,1,1,1,1,1,0.3973643690472638,1.645,3.0363683866127187,-0.03860848000820112,4.139777313059335
9/18/2025,P-2431A,1450,M2H,1,1,1,1,1,809.7280889281085,1599.8,1.7079005343184266,0.31738610966598024,1.9757249648061026
9/18/2025,P-2431A,1450,M2V,1,1,1,1,1,731.8536721536473,1502.9,1.770662610274523,0.5041133884722557,2.0535525845998315
9/18/2025,P-2431A,1450,M2A,1,1,1,1,1,538.3818432231103,1599.8,4.581552441823021,1.7380462086022233,2.9714969405775973
9/18/2025,P-2431A,1450,P1H,1,1,1,3,3,1.5547826819018453,8.825,4.510070438612971,0.06566007111166881,5.676034408361855
9/18/2025,P-2431A,1450,P1V,1,1,1,3,3,1.3435891546503866,5.591,3.435679358511173,-0.03875608065565264,4.161242282023947
9/18/2025,P-2431A,1450,P1A,1,1,1,3,3,0.9701130032820727,4.411,3.4155098104986936,0.004277574269062654,4.546892975433549
9/18/2025,P-2431A,1450,P2H,3,3,3,1,3,2.2639311436532528,11.31,3.3050364893397974,0.037375013285882414,4.995734977058232
9/18/2025,P-2431A,1450,P2V,3,3,3,1,3,2.648702344185866,11.33,3.2627234320514242,-0.005913114923583395,4.2775663429567095
9/18/2025,P-2431A,1450,P2A,3,3,3,1,3,1.7603297320750568,10.2,3.6576464514129774,-0.015983737224419387,5.794368983347429
7/24/2025,P-2431A,1450,M1H,1,1,1,1,1,164.1349795615723,1465.8,57.57417535021819,7.277028824465365,8.930454702071177
7/24/2025,P-2431A,1450,M1V,1,1,1,1,1,0.26838911123232284,0.916,2.96077249884799,-0.056855725050280886,3.4129551522941353
7/24/2025,P-2431A,1450,M1A,1,1,1,1,1,0.24840126927246542,0.977,3.021943404742831,0.04427455489513968,3.9331522051457477
7/24/2025,P-2431A,1450,M2H,1,1,1,1,1,450.5677629424611,1599.8,5.328559255286243,1.9351944986514789,3.5506312958397324
7/24/2025,P-2431A,1450,M2V,1,1,1,1,1,0.2704141861574487,1.084,3.0684822969848082,0.013787302396043805,4.008665430625156
7/24/2025,P-2431A,1450,M2A,1,1,1,1,1,0.2032159647970323,0.922,3.286865238262231,-0.009515107172425473,4.53704511316753
7/24/2025,P-2431A,1450,P1H,1,1,1,3,3,1.5662850287107164,8.043,4.607839027837063,0.013988744302447686,5.135080686189394
7/24/2025,P-2431A,1450,P1V,1,1,1,3,3,1.362857931764295,6.619,3.79068101243047,-0.08454721594089187,4.856705784022065
7/24/2025,P-2431A,1450,P1A,1,1,1,3,3,0.47411241499973905,2.249,3.3168939784530025,0.01841873071978927,4.743600734440244
7/24/2025,P-2431A,1450,P2H,3,3,3,1,3,2.4489695643862213,9.874,3.2350128049168902,0.029820953087351186,4.031899842117758
7/24/2025,P-2431A,1450,P2V,3,3,3,1,3,2.7951279391080948,13.69,3.4850741117537956,-0.017912879565142568,4.89780800673059
7/24/2025,P-2431A,1450,P2A,3,3,3,1,3,1.7519733167927833,7.16,3.3989782034519855,-0.03143750037773765,4.086820233716412
6/12/2025,P-2431A,1450,M1H,1,1,1,1,1,676.0782542469487,1569.3,2.330642956616201,0.9199431978952313,2.32118100255712
6/12/2025,P-2431A,1450,M1V,1,1,1,1,1,497.50311730551186,1420.9,4.1649857005348805,1.6245823102688952,2.8560625060916736
6/12/2025,P-2431A,1450,M1A,1,1,1,1,1,447.7244141886532,1395.1,5.282982012829738,1.9253522011285378,3.115979284998652
6/12/2025,P-2431A,1450,M2H,1,1,1,1,1,610.7677531001025,1556.1,3.0187988444783938,1.2351278183149386,2.5477769448397205
6/12/2025,P-2431A,1450,M2V,1,1,1,1,1,841.2052361404626,1599.8,1.6623039505564448,0.23988469666757334,1.9017951045336443
6/12/2025,P-2431A,1450,M2A,1,1,1,1,1,0.19661916786114764,0.829,3.149660980347749,0.00599579314872212,4.216272548693927
6/12/2025,P-2431A,1450,P1H,1,1,1,3,3,1.900532672527811,10.98,5.799320101003532,0.016109984471165108,5.7773276717184805
6/12/2025,P-2431A,1450,P1V,1,1,1,3,3,1.1903246839759607,4.765,3.450898751979231,-0.11657862791055988,4.00310945756732
6/12/2025,P-2431A,1450,P1A,1,1,1,3,3,0.8778303802580008,4.086,3.460949125507575,-0.016112696883720037,4.6546577697608225
6/12/2025,P-2431A,1450,P2H,3,3,3,1,3,2.152986724283312,10.21,3.3706692718970537,0.02980049268702111,4.742249399330929
6/12/2025,P-2431A,1450,P2V,3,3,3,1,3,2.3804754753868935,12.66,3.588909802632784,-0.0512415117303868,5.31826525032458
6/12/2025,P-2431A,1450,P2A,3,3,3,1,3,1.8140497536669982,9.561,3.9811031660522285,0.0067251193541437385,5.270527988922566
3/19/2025,P-2431A,1450,M1H,1,1,1,1,1,788.1838089076767,1599.8,1.7129716268689086,0.3543459131780243,2.0297295908896187
3/19/2025,P-2431A,1450,M1V,1,1,1,1,1,425.7937653696396,1599.8,7.847370952065193,2.4690296557714846,3.757218001093049
3/19/2025,P-2431A,1450,M2H,1,1,1,1,1,157.86156862489554,1599.8,73.78571666462472,8.263506888313643,10.134195510253555
3/19/2025,P-2431A,1450,M2V,1,1,1,1,1,870.7742773045076,1598.4,1.6869981471926923,0.12148484957540412,1.835607736310111
3/19/2025,P-2431A,1450,M2A,1,1,1,1,1,653.4319882653007,1523.0,2.365607434546599,0.9416731805348055,2.330770496931419
3/19/2025,P-2431A,1450,P1H,1,1,1,3,3,1.5089698506929463,7.78,3.3944306568058678,-0.012320070451463848,5.155835284864892
3/19/2025,P-2431A,1450,P2H,3,3,3,1,3,2.750163745579303,13.78,3.4890090873557904,-0.03361486849212993,5.010610739869723
3/19/2025,P-2431A,1450,P2V,3,3,3,1,3,2.589932138464127,10.29,3.172466198861732,-0.026667710065818792,3.9730770730163383
3/19/2025,P-2431A,1450,P2A,3,3,3,1,3,2.0747805059770004,10.02,3.129157205077116,-0.01642488942713477,4.8294265206052
3/18/2025,P-2431A,1450,M1H,1,1,1,1,1,804.5267504319651,1587.9,1.6922033383374715,0.35395592848627777,1.973706901787203
3/18/2025,P-2431A,1450,M1V,1,1,1,1,1,533.3505595371508,1538.1,4.253798604121703,1.6465899149292766,2.8838443543300767
3/18/2025,P-2431A,1450,M2H,1,1,1,1,1,645.7974011648103,1599.8,2.6693488065196314,1.0757093504162758,2.4772475038061113
3/18/2025,P-2431A,1450,M2V,1,1,1,1,1,305.405233683433,1376.4,13.186665423949329,3.3437252605326515,4.506798994239581
3/18/2025,P-2431A,1450,M2A,1,1,1,1,1,0.21575787399970156,0.876,2.9740760945059734,-0.06334528570201538,4.060106747256936
3/18/2025,P-2431A,1450,P1H,1,1,1,3,3,1.4957845086266799,7.551,3.4633959551957307,0.057394223865133105,5.048187059333016
3/18/2025,P-2431A,1450,P1V,1,1,1,3,3,1.274501749731863,6.131,3.4244135459614395,-0.07717191233245717,4.810507322794869
3/18/2025,P-2431A,1450,P1A,1,1,1,3,3,0.943280103864013,4.001,3.183922730137029,0.041787954334302845,4.241582095933618
3/18/2025,P-2431A,1450,P2H,3,3,3,1,3,2.4928203158004942,15.82,3.84619324611399,0.03182220687631229,6.346225558146529
3/18/2025,P-2431A,1450,P2V,3,3,3,1,3,2.80986882819251,13.28,3.5483944370941134,-0.07495152383569233,4.726199268363199
3/18/2025,P-2431A,1450,P2A,3,3,3,1,3,1.1830597636206277,4.592,2.9364379773892844,0.00246710198592224,3.881460718388964
12/12/2025,AB-1903,1470,1V,1,1,1,1,1,1502.011524921509,3180.7,1.8363484375335848,0.5465597415699905,2.1176268938190836
12/12/2025,AB-1903,1470,1H,1,2,1,1,2,1562.202910796435,3121.5,1.7041890517903373,0.39138083443427535,1.9981399205104615
12/12/2025,AB-1903,1470,2A,1,1,1,1,1,1384.0909092204397,3199.8,2.2158277134140234,0.8396942474171121,2.311842364315665
12/12/2025,AB-1903,1470,2V,1,1,1,2,2,1163.4548439754565,3189.8,3.1949516336848314,1.287026236414137,2.74166205634646
12/12/2025,AB-1903,1470,2H,1,2,1,2,2,1173.2314483721752,3093.4,3.278740791550551,1.3294541216464064,2.6366494047632316
12/12/2025,AB-1903,1470,3A,3,2,2,2,3,0.4396928060945685,1.668,3.0238280650752225,-0.017430679420415388,3.793557631327834
12/12/2025,AB-1903,1470,3V,3,2,2,2,3,0.7600266828486798,2.565,2.406393095229049,-0.0995898046106748,3.374881511246478
12/12/2025,AB-1903,1470,3H,3,2,2,2,3,490.48195189839186,2963.9,24.99683407308986,4.719308211369999,6.042831929958559
12/12/2025,AB-1903,1470,4A,3,2,2,2,3,957.4519011654907,2774.6,4.339340860028814,1.6766462252260088,2.8979001416389947
12/12/2025,AB-1903,1470,4V,3,2,2,2,3,0.5868876330379319,2.064,2.7178451377058965,0.07932131894364704,3.5168572036797356
12/12/2025,AB-1903,1470,4H,3,2,2,2,3,752.0817192462617,2961.1,9.318928405313205,2.7401295902135114,3.9372051257509915
12/2/2025,AB-1903,1470,1V,1,1,1,1,1,1185.4795305500595,3199.8,3.536039001472996,1.4227070371402983,2.699160902858695
12/2/2025,AB-1903,1470,1H,1,2,1,1,2,1557.7731175310032,3194.7,1.777005732508084,0.505859723689503,2.0508121266487436
12/2/2025,AB-1903,1470,2A,1,1,1,1,1,1414.0131492238797,3199.4,2.146988246865755,0.8017286230831011,2.262638082082956
12/2/2025,AB-1903,1470,2V,2,2,2,2,2,1191.4961811953817,2884.0,2.549841461192839,1.0337757482289684,2.420486146339634
12/2/2025,AB-1903,1470,2H,2,2,2,2,2,0.29413870586297064,1.219,2.8639879552776746,0.008857044823838247,4.144303268159109
12/2/2025,AB-1903,1470,3A,3,1,1,1,3,1656.6521900718792,3053.9,1.6511148799355435,0.181780094189562,1.843416510901722
12/2/2025,AB-1903,1470,3V,3,1,1,1,3,0.5790115903750181,2.076,2.5885841403766006,-0.018376126150667485,3.5854204553235323
12/2/2025,AB-1903,1470,4A,3,1,1,1,3,0.5097340636595785,1.821,2.8092022378513732,0.005122172020885871,3.5724510677711723
12/2/2025,AB-1903,1470,4V,3,1,1,2,3,0.6465926455045564,2.354,2.844633776790934,-0.049834928862312916,3.6406229120702425
12/2/2025,AB-1903,1470,4H,3,1,1,1,3,0.5768890398428206,2.419,3.0326725380322164,0.027324775684576752,4.193180720956462
10/21/2025,AB-1903,1470,1V,1,1,1,1,1,1307.1237035187771,3199.8,2.384289553034141,0.9325280889584293,2.4479702964502428
10/21/2025,AB-1903,1470,1H,1,2,1,1,2,1403.1170972520672,3193.4,2.128205203871767,0.7861793037771597,2.2759326404432745
10/21/2025,AB-1903,1470,2A,1,1,1,1,1,1249.44869372453,3186.5,2.835688189350018,1.1456602185698102,2.550324808056935
10/21/2025,AB-1903,1470,2V,1,1,1,1,1,1245.3445705602405,3190.8,2.75662414155058,1.1172987264225664,2.5621824476775625
10/21/2025,AB-1903,1470,2H,1,1,1,1,1,1241.1512176048511,3199.8,2.988634704861553,1.220477582081637,2.578090368532942
10/21/2025,AB-1903,1470,3A,3,1,1,1,3,1003.8485471027993,2754.1,3.730920821208941,1.49364545146481,2.7435413518788163
10/21/2025,AB-1903,1470,3V,3,1,1,2,3,1111.3030766081952,3178.1,4.043909968172926,1.579370126106711,2.859795916069871
10/21/2025,AB-1903,1470,3H,3,1,1,1,3,0.4619755825443456,1.769,2.9055338269484787,0.02324201478063779,3.829206708842001
10/21/2025,AB-1903,1470,4A,3,1,1,2,3,974.4207384169947,3199.8,4.594908099868272,1.7436212022920163,3.2837971051378365
10/21/2025,AB-1903,1470,4V,3,1,1,2,3,1641.7380319143654,3143.9,1.6674739626213015,0.24696996036642654,1.9149827432175786
10/21/2025,AB-1903,1470,4H,3,1,1,1,3,1492.3544203323556,3184.0,1.8871162674393447,0.5978263878295333,2.1335414407060926
8/8/2025,AB-1903,1470,1V,1,1,1,1,1,1557.5493077950287,3197.3,1.7752239181528382,0.49137319399625795,2.052776104100558
8/8/2025,AB-1903,1470,1H,1,2,1,1,2,1074.6310707169246,3066.0,3.8638492803883873,1.5234542822446142,2.8530721691813383
8/8/2025,AB-1903,1470,2A,1,1,1,1,1,1449.869146826374,3110.0,1.8471006580488036,0.5648548320046458,2.1450211605699003
8/8/2025,AB-1903,1470,2V,1,1,1,1,1,1309.2769396128194,3191.2,2.3417176816037326,0.9098304079617766,2.437375854907904
8/8/2025,AB-1903,1470,2H,1,2,1,1,2,1518.889184895894,3182.6,1.8390632924060162,0.5715271722461673,2.095347067875882
8/8/2025,AB-1903,1470,3A,3,1,1,1,3,1175.2595860003184,3098.4,3.175489267065135,1.2919736257755856,2.6363537357262286
8/8/2025,AB-1903,1470,3V,3,1,1,1,3,430.3226045770581,2735.2,26.185899496450325,4.840733732851581,6.356161565549844
8/8/2025,AB-1903,1470,3H,2,1,1,1,2,1011.0425562305614,3194.5,5.348308801762644,1.9355462096110367,3.15960983077701
8/8/2025,AB-1903,1470,4A,3,1,1,1,3,1494.5861527681109,3038.7,1.741169715843857,0.46355032800908286,2.033138065926844
8/8/2025,AB-1903,1470,4V,3,1,1,1,3,1484.413268009497,3192.2,1.8324659383836321,0.5230359347950987,2.1504792962949835
8/8/2025,AB-1903,1470,4H,3,1,1,1,3,0.3454197724195935,1.749,3.599154735051352,0.0204098344290334,5.0634044129802405
2/18/2019,P-1704R,2925,M1H,2,1,2,2,2,776.5184651933812,1599.8,1.7368361375630512,0.4318590529968884,2.060221452173184
2/18/2019,P-1704R,2925,M1V,2,1,2,2,2,828.2336896986952,1599.8,1.678897871152729,0.27839485780335,1.9315804463134003
2/18/2019,P-1704R,2925,M2H,3,1,3,3,3,651.33606266064,1599.8,2.714904511425062,1.1081308882265033,2.4561821334826504
2/18/2019,P-1704R,2925,M2V,3,1,3,3,3,169.45901308055957,1355.7,46.26334765789537,6.50983267216237,8.000164614174345
2/18/2019,P-1704R,2925,M2A,1,1,3,1,3,698.8339659888484,1599.8,2.1940361486393023,0.8424675224367264,2.2892419056024083
